"Move","RPRICE","MPRICE"
208.236482734514,-0.458761979821258,-0.967434735118077
-135.00790687003,0.169621242887159,0.547046929980408
-92.0971202449213,0.0297697472555207,0.00409229041805083
1678.56927677564,-0.97669852566774,-2.02285718404585
78.1505793530197,-0.19060883835664,-0.144384680359759
819.748753584123,-0.477139613087865,-1.02244206767908
98.3898679066469,-0.592787454814725,-1.10978264320954
1899.3726066523,-0.836388819353488,-1.43032316756247
171.933084420155,-0.256434778136994,-0.267524215532292
-103.662114715374,-0.00816377087525698,-0.0897237020394432
-100.276597053404,0.0302108346756434,0.00518317405126722
-189.866537692225,0.0218301736932631,-0.0155436149800369
-173.557880881154,0.0628513037649149,0.0859085629100334
-113.635146201211,0.0482954189007804,0.0499094030135567
-167.943398543124,0.0244766982140145,-0.00899831318067785
-116.429914286042,0.0527062931020334,0.0608182393458223
77.8771246483932,0.0249177856341397,-0.00790742954745093
-90.278619399199,-0.0558012122487889,-0.207539134427912
-128.353457904303,0.0328573591963953,0.0117284758506267
756.287588478731,-0.961260465963354,-1.98467625688292
-70.2501772175023,0.213427238478129,0.854864727675772
604.620382519853,-0.48919701180987,-1.0427057058107
-26.0888124125264,0.000243673559000748,0.128147614821396
630.081952094403,-0.487873749549494,-1.03943305491102
-104.422415391966,-0.0112245993642565,0.0997846403575054
-136.814623009694,0.0487365063209058,0.0510002866467833
-181.071365138235,0.0346217088768965,0.0160920103835331
-170.04520556239,0.0566760798831606,0.0706361920448612
-108.455669392728,0.047854331480655,0.0488185193803298
-109.046014500708,0.0222712611133878,-0.0144527313468104
-147.020259394022,0.0271232227347661,-0.00245301138131842
-96.4814244994139,0.0430023698592771,0.0368187994148377
-119.251246415877,0.0178603869121353,-0.025361567679076
46.8260189041805,-0.16758372822373,-0.389363407782599
-71.8335831623248,0.0708959700356154,0.18465803176892
-137.661710246215,0.00903863850962924,-0.0471792403436075
-94.1224708824478,0.0421201950190261,0.0346370321483848
-130.892292798911,0.0169782120718842,-0.0275433349455291
517.672297202383,0.0377093208177731,0.0237281958161192
-57.4114396242184,-0.252085114204544,-0.692982351213733
-166.788867903008,0.0535884679422841,0.0630000066122757
8.90328422423815,0.0469721566404042,0.0466367521138767
406.952772091815,-0.0293359670412713,-0.142086116434319
-99.1792391948865,-0.191215050227254,-0.542440409828467
-127.839973647221,0.0610869540844141,0.0815450283771272
-192.558689819472,0.0284464849951418,0.000819639518361195
-152.557880881154,0.0628513037649149,0.0859085629100334
-173.866133223066,0.0390325830781491,0.0270008467157992
-44.4299142860422,-0.147293706897967,-0.339182760654178
-187.730158266422,0.107506225906015,0.275201373326725
-117.788867903008,0.0535884679422841,0.0630000066122757
68.6976478399102,-0.0746411269457349,-0.206663545914224
-156.149953983418,0.00532092305938273,-0.0170231440503105
-59.1478215199746,0.0544706427825346,0.0651817738787288
511.286779540413,-0.500665284733127,-1.07106868027459
-149.67753964387,0.0434702407312797,0.2350542108776
-203.942589604806,0.0588815169837875,0.0760906102109944
-166.37840407267,0.0624102163447903,0.0848176792768064
401.621191458171,-0.454792193040097,-0.95761678241903
-164.009929215833,0.0836091959626811,0.334324621501217
-129.583635987839,0.0579993421435371,0.0739088429445405
-171.097120244921,0.0297697472555184,0.00409229041804151
-175.609391094525,0.0531473805221582,0.0619091229790492
-75.7120070521098,0.050941943421532,0.0564547048129157
-54.9438030122826,0.00727428882912846,-0.211384774876514
-179.530689813671,0.0278381691404758,-0.0811872162033557
-197.34999959771,0.27900430987501,0.445123285250926
-130.295257925479,0.163366217750957,0.0803927680035896
-162.834092820087,0.147487070626446,0.0411209572074334
-120.833688350928,0.164689480011332,0.0836654189032692
76.9606752647438,-0.156923803574806,-0.569568879124832
-182.90003936164,0.231200582768879,0.366329630443567
425.371543564241,-0.530899645787414,-1.30520674476447
-42.5269771881867,0.301543394125973,0.698005585021438
189.959866326426,-0.0913286223445793,-0.454644802516504
-149.866315138905,-0.0696421507072138,-0.322272499146426
-210.144767682541,0.283415184076263,0.456032121583192
314.730497181207,-0.531781820627665,-1.30738851203092
-165.448902929811,0.35050409775988,0.819093668309586
-168.526244947334,0.154103381928326,0.057484211705832
-165.372118776378,0.166012742271709,0.0869380698029491
-119.936304308513,0.162484042910707,0.0782110007371371
-103.039324735256,0.143076196425193,0.0302121208751679
-175.424033458908,0.139106409644066,0.0203941681761285
-179.705317286658,0.171746878733338,0.101119557034895
-142.09002601031,0.16777709195221,0.0913016043358556
563.371139095082,-0.548102055172301,-1.3477512064603
-104.0155152769,0.243760942089559,0.555099829068757
-163.295662394638,0.14616380836607,0.0378483063077535
-106.013165159411,0.165130567431458,0.0847563025364961
121.65282739199,-0.263540114876686,-0.78597213362323
-188.629075007691,0.269853687113508,0.501371713110025
-135.269502818793,0.468218179372336,0.522499487969082
-129.277314074992,0.000553861087908737,-0.356220846961557
526.807358032105,0.165571654851583,0.085847186169723
0.261647161794148,-0.142748451815997,-0.676680473455645
-159.757231969189,0.144840546105695,0.034575655408074
-188.474734733962,0.163807305171083,0.0814836516368164
66.7562522878928,-0.226929859006286,-0.695428792065426
-156.808147347015,0.28749718391852,0.545007058439088
-179.269907287952,0.151015769987449,0.050217026273246
-115.504774412581,0.171255264195127,0.1000895534624
-142.582444201797,0.139496969946106,0.258443931870088
430.762897570334,-0.675297943059546,-0.622696723810509
-117.750635491255,0.21244704651171,0.396331032883368
317.80620498277,-0.806871664196701,-0.991944732081858
-166.443827996463,0.329164170357855,0.728411546688155
-89.9885631020615,0.107539210004552,0.159015104250407
-104.219954593075,0.081073964797035,0.0935620862568134
-156.706874805153,0.0921011503001675,0.120834177087477
-162.321761612342,0.113273346466181,0.173196591482353
-128.783331186892,0.111950084205805,0.169923940582672
328.13940349305,-0.78260580065833,-0.946027219313804
446.577071748058,-0.891530074697874,-1.05459392712079
-127.39957402284,0.432759306851684,1.1188317527315
105.558659332044,-0.320772324739312,-1.15096962319717
-137.808147347015,0.28749718391852,0.629139058439088
-167.056784971303,0.131114926081655,0.546317891088978
-145.270756818328,0.0891022696411567,-0.144679804444913
-135.807233537464,0.13351970589048,0.50858928551257
268.684437940519,-0.630317875201793,-0.901814674331238
-105.252279982641,0.257413851616334,0.692750378082458
-120.620310789563,0.0653613893577583,0.13033999094048
61.7390472965619,-0.118318376097605,0.150596685369863
-54.1813921452531,0.0606438671172873,0.00896069305359776
62.3539341037508,-0.33949057226362,-0.756902729025012
-152.130355864102,0.240841009445802,0.179316838830885
-151.940993349604,0.157581554171243,0.0662721608323775
459.879529841912,-0.541977358408632,-1.3327869555344
-116.142672933693,0.288310771522214,0.66564807602464
-153.197735478145,0.143466756727233,0.0313638845691266
218.623192182531,-0.538889746467754,-1.32515077010181
-204.217106969638,0.394171752352284,0.927460147999016
-143.274191859885,0.163315690632872,0.0804536480643222
-128.146225264773,0.15317067996999,0.0553633245001111
-170.171980371459,0.148318718348612,0.0433636045346195
-137.068959944716,0.167726564834125,0.0913624843965881
30.2895892030913,-0.250358019391012,-0.753553744565701
-173.064080537238,0.00778720524428356,-0.00459329443249007
-193.487553185507,0.326034378095817,0.601238611587278
33.4179602673617,-0.543300620669008,-1.33605960643408
-248.779270155978,0.476655099915714,1.13145538741238
-161.248436753199,0.16816765225425,0.0924533680298146
-122.017854200503,0.160228078691995,1.61228546263174
151.330936563755,-0.766450205083749,0.287687265212057
-85.4621452836446,0.0630858957704768,0.188905666174681
-76.9761023706802,-0.038661697615856,0.35626293410533
-26.4891821586027,-0.949688883118988,0.329071843274666
-67.8503312907307,0.0480959466394948,0.403108618613746
-50.6980832892986,-0.0186758516883066,0.315943197632124
-83.5406923719744,-0.0593928063617449,-0.185778596656318
-95.1992015260919,0.0241284952361367,-0.654426383001315
297.474261739542,-0.760203991394728,0.0872969422102579
-64.021293591567,0.213417855325887,0.63615649893022
14.4099428733497,-0.399534544643895,-0.151290076036296
-97.2979337270736,0.138881718298309,0.0209049594046894
-86.671416533776,0.0728598754998878,0.134863012705332
-97.4208212821417,0.0672814198449939,-0.108133451367359
15.7636982273109,-0.594647088118883,0.102923796995711
-106.030113249921,0.257007877705343,0.309732670924258
-49.9792644065295,-0.333756435801992,0.132089758206933
-97.9301871590337,0.16957287850732,0.148903143660769
5.48230516802125,-0.302433173541615,0.789444409106613
-36.384143588841,0.0463724286634357,0.247086499668712
-34.6744521841145,-0.0353309580809821,-0.47090172133651
-113.363973130182,0.0622737774168816,0.122703805507894
146.815908147461,-1.05096490061836,0.863759383570504
125.206744367448,-0.9979348508741,0.154424648013039
148.234062359804,-0.159328516408453,-0.482256327472835
-32.2734916445601,-0.313737068440969,-0.0388928412249925
392.959113253931,-0.525664595078792,0.889170561856109
57.7836808005322,-0.741498595174068,-0.182991850509793
414.378070600102,-0.543891430957936,-0.429217982824293
4.85188474215413,-0.496011128892164,-0.292076722942542
90.2005892832053,0.0189881877706658,0.174768225523974
-33.2455141113168,-0.158793612017816,0.685619613383828
-42.0781444947977,0.0137842747097723,0.252854468201631
-77.1604098317207,-0.0365108378920609,0.473308660898708
-65.3097053501196,-0.0501299705391134,0.32789995964144
-66.2328444992209,-0.0527764950598658,0.32135465784208
-51.5917981161871,-0.0518943202196147,0.323536425108534
-73.8996459889406,-0.0585106315214947,0.307173170610135
-40.3865662010182,-0.0474834460183618,0.334445261440799
309.43355252134,-0.764244767983123,0.0850376833781898
4.19409134536212,0.0214486474122663,-0.770175205922165
-118.646065896249,0.0605094277363801,0.118340270974988
185.739047296562,-0.618318376097605,0.905105685369863
-44.0859257894024,0.851570850472369,0.0478645961010109
-64.3667799078435,0.537435147621002,-0.566707003652848
-97.6358278387165,0.648666472384545,0.0732198970967225
-91.3026293284362,0.642932335922917,0.0590384098647779
351.415277905496,-0.858832013757585,0.789007875331871
13.9639665473334,-0.40753486382442,-0.0988428107513482
-105.457044263266,0.879958534436117,-0.43747791369929
-83.8153046471997,0.64910755980467,0.554291780729949
333.611973442777,-0.928966618759995,0.602455479190668
-8.61788933123687,0.782366897887548,-0.0100940387057797
5.73180812915985,0.503545300758347,0.197783384848825
-1.78127165876254,0.492518115255215,-0.829411705981839
-104.020206116974,0.634730480006893,0.0186279871346564
-73.7377088817471,0.65369723907228,0.0655359833633981
271.082409840611,-0.86306408289248,0.023368405300789
-106.998035173768,0.934756041029468,-0.136693298919625
10.3649070758375,0.155902676172907,0.070675401529531
-75.9143260987478,0.748423253970803,0.000735913777273434
105.185025798195,-0.560858645791854,0.0288578234669212
-117.069141576959,0.918168692004116,0.0018039222436873
-83.1992784562978,0.652373976811905,0.0622633324637187
80.2876417557798,-0.558653208691228,0.0343122416330543
-115.376584980554,0.888754790087123,0.0278621294411246
23.3318178580404,-0.828340774562692,0.0608069843575259
-124.857498066441,0.968055961580357,0.124659557637362
255.157600646981,-0.834269957230188,0.0527013683653065
-76.7928032585986,0.939166915230721,-0.12578446258736
-85.8918350527033,0.641787878728898,0.0360821252662814
-78.9686959036019,0.644434403249649,0.0843844270656409
-110.148990647077,0.635187923753468,0.338925704059481
104.589788622363,-0.860197737077198,0.127587080508534
291.6216148817,-0.542227540978577,0.108951275954672
203.632216692846,-0.334627521942481,-0.113015248876688
-78.4733612740765,0.843699269259854,0.0204319670403114
-0.385390761826655,-0.102419582372913,0.553616577527563
-61.3837895928159,0.691891124060927,0.20101531713213
52.6939780241203,-0.258513570677113,0.186103172650531
-70.1982161305548,0.699311023928515,0.184438151358837
49.5286825335621,-0.251157922387604,0.198187237424867
40.6223070609621,-0.0702478886513601,0.185038034992063
-101.198216130555,-0.0706889760714856,0.183947151358837
-95.6839229351554,0.761945437586306,0.339343627277008
-80.4713174664378,0.548842077612396,-0.237278762575133
-43.7954112710443,0.10842315860973,0.579908905327893
-65.6813945569235,0.669499024748913,0.216062466653342
12.5813794333898,-0.162302570025231,0.188443513679195
-91.5375112946132,0.667184173102431,0.214273920730848
5.52416155482596,-0.437249929049874,-0.779194432582838
-99.3314659772135,-0.0561205550784626,0.0913579140820896
-55.1773398062572,-0.0442111947350792,0.120811772179206
-108.382976190585,0.934175521678781,0.0673484741511047
-123.042546345233,0.663651041688642,1.36845543337642
-50.2710415557469,0.494350709968576,0.421997860082034
-16.1711550470263,0.232503341299332,0.292108028367642
-27.9086973779107,0.0329465702566567,0.297914517943462
-39.165719590641,0.113478493627838,0.34147410891217
-24.165719590641,-0.186521506372162,-1.18325189108783
-122.060146971668,0.405004679792204,0.115167826558115
861.129860444056,-1.13349525485781,0.0751884940063159
-1.23058185541054,-0.230238073591726,-0.783838069429073
-91.6526743740025,0.184327697344894,1.68630304083347
-22.8360915972434,0.178583131059364,0.322959892176225
